"ID","tanggal","provinsi","bagian","brand","jenis","cust_type"
"9010","2020-09-05","PUMA","SORONG RAJA AMPAT","kartuAS","Platinum","B2C"
"9011","2020-09-05","PUMA","SORONG RAJA AMPAT","Loop","Diamond","B2C"
"9012","2020-09-05","PUMA","SORONG RAJA AMPAT","Loop","Gold","B2C"
"9013","2020-09-05","PUMA","SORONG RAJA AMPAT","Loop","Non HVC","B2B"
"9014","2020-09-05","PUMA","SORONG RAJA AMPAT","Loop","Non HVC","B2C"
"9015","2020-09-05","PUMA","SORONG RAJA AMPAT","Loop","Platinum","B2C"
"9016","2020-09-05","PUMA","SORONG RAJA AMPAT","simPATI","Diamond","B2C"
"9017","2020-09-05","PUMA","SORONG RAJA AMPAT","simPATI","Gold","B2C"
"9018","2020-09-05","PUMA","SORONG RAJA AMPAT","simPATI","Non HVC","B2B"
"9019","2020-09-05","PUMA","SORONG RAJA AMPAT","simPATI","Non HVC","B2C"
"9020","2020-09-05","PUMA","SORONG RAJA AMPAT","simPATI","Platinum","B2C"
"9021","2020-09-05","PUMA","TIMIKA","kartuAS","Diamond","B2C"
"9022","2020-09-05","PUMA","TIMIKA","kartuAS","Gold","B2C"
"9023","2020-09-05","PUMA","TIMIKA","kartuAS","Non HVC","B2B"
"9024","2020-09-05","PUMA","TIMIKA","kartuAS","Non HVC","B2C"
"9025","2020-09-05","PUMA","TIMIKA","KartuAS","Platinum","B2C"
"9026","2020-09-05","PUMA","TIMIKA","Loop","Diamond","B2C"
"9027","2020-09-05","PUMA","TIMIKA","LOOP","Gold","B2C"
"9028","2020-09-05","PUMA","TIMIKA","Loop","Non HVC","B2B"
"9029","2020-09-05","PUMA","TIMIKA","LOOP","Non HVC","B2C"
"9030","2020-09-05","PUMA","TIMIKA","Loop","Platinum","B2C"
"9031","2020-09-05","PUMA","TIMIKA","simPATI","Diamond","B2C"
"9032","2020-09-05","PUMA","TIMIKA","simPATI","Gold","B2C"
"9033","2020-09-05","PUMA","TIMIKA","simPATI","Non HVC","B2B"
"9034","2020-09-05","PUMA","TIMIKA","simPATI","Non HVC","B2C"
"9035","2020-09-05","PUMA","TIMIKA","simPATI","Platinum","B2C"
"9036","2020-09-05","SULAWESI","BARRU MAROS","kartuAS","Diamond","B2C"
"9037","2020-09-05","SULAWESI","BARRU MAROS","KartuAS","Gold","B2C"
"9038","2020-09-05","SULAWESI","BARRU MAROS","kartuAS","Non HVC","B2B"
"9039","2020-09-05","SULAWESI","BARRU MAROS","kartuAS","Non HVC","B2C"
"9040","2020-09-05","SULAWESI","BARRU MAROS","kartuAS","Platinum","B2C"
"9041","2020-09-05","SULAWESI","BARRU MAROS","Loop","Diamond","B2C"
"9042","2020-09-05","SULAWESI","BARRU MAROS","Loop","Gold","B2C"
"9043","2020-09-05","SULAWESI","BARRU MAROS","Loop","Non HVC","B2B"
"9044","2020-09-05","SULAWESI","BARRU MAROS","LOOP","Non HVC","B2C"
"9045","2020-09-05","SULAWESI","BARRU MAROS","Loop","Platinum","B2C"
"9046","2020-09-05","SULAWESI","BARRU MAROS","simPATI","Diamond","B2C"
"9047","2020-09-05","SULAWESI","BARRU MAROS","simPATI","Gold","B2C"
"9048","2020-09-05","SULAWESI","BARRU MAROS","simPATI","Non HVC","B2B"
"9049","2020-09-05","SULAWESI","BARRU MAROS","simPATI","Non HVC","B2C"
"9050","2020-09-05","SULAWESI","BARRU MAROS","simPATI","Platinum","B2C"
"9051","2020-09-05","SULAWESI","BONE BULUKUMBA","kartuAS","Diamond","B2C"
"9052","2020-09-05","SULAWESI","BONE BULUKUMBA","kartuAS","Gold","B2C"
"9053","2020-09-05","SULAWESI","BONE BULUKUMBA","kartuAS","Non HVC","B2B"
"9054","2020-09-05","SULAWESI","BONE BULUKUMBA","KartuAS","Non HVC","B2C"
"9055","2020-09-05","SULAWESI","BONE BULUKUMBA","kartuAS","Platinum","B2C"
"9056","2020-09-05","SULAWESI","BONE BULUKUMBA","Loop","Diamond","B2C"
"9057","2020-09-05","SULAWESI","BONE BULUKUMBA","LOOP","Gold","B2C"
"9058","2020-09-05","SULAWESI","BONE BULUKUMBA","Loop","Non HVC","B2B"
"9059","2020-09-05","SULAWESI","BONE BULUKUMBA","LOOP","Non HVC","B2C"
"9060","2020-09-05","SULAWESI","BONE BULUKUMBA","Loop","Platinum","B2C"
"9061","2020-09-05","SULAWESI","BONE BULUKUMBA","simPATI","Diamond","B2C"
"9062","2020-09-05","SULAWESI","BONE BULUKUMBA","simPATI","Gold","B2C"
"9063","2020-09-05","SULAWESI","BONE BULUKUMBA","simPATI","Non HVC","B2B"
"9064","2020-09-05","SULAWESI","BONE BULUKUMBA","simPATI","Non HVC","B2C"
"9065","2020-09-05","SULAWESI","BONE BULUKUMBA","simPATI","Platinum","B2C"
"9066","2020-09-05","SULAWESI","EWAKO","kartuAS","Diamond","B2C"
"9067","2020-09-05","SULAWESI","EWAKO","kartuAS","Gold","B2C"
"9068","2020-09-05","SULAWESI","EWAKO","kartuAS","Non HVC","B2B"
"9069","2020-09-05","SULAWESI","EWAKO","kartuAS","Non HVC","B2C"
"9070","2020-09-05","SULAWESI","EWAKO","kartuAS","Platinum","B2C"
"9071","2020-09-05","SULAWESI","EWAKO","Loop","Diamond","B2C"
"9072","2020-09-05","SULAWESI","EWAKO","Loop","Gold","B2C"
"9073","2020-09-05","SULAWESI","EWAKO","Loop","Non HVC","B2B"
"9074","2020-09-05","SULAWESI","EWAKO","Loop","Non HVC","B2C"
"9075","2020-09-05","SULAWESI","EWAKO","Loop","Platinum","B2C"
"9076","2020-09-05","SULAWESI","EWAKO","simPATI","Diamond","B2C"
"9077","2020-09-05","SULAWESI","EWAKO","simPATI","Gold","B2C"
"9078","2020-09-05","SULAWESI","EWAKO","simPATI","Non HVC","B2B"
"9079","2020-09-05","SULAWESI","EWAKO","simPATI","Non HVC","B2C"
"9080","2020-09-05","SULAWESI","EWAKO","simPATI","Platinum","B2C"
"9081","2020-09-05","SULAWESI","GORONTALO","kartuAS","Diamond","B2C"
"9082","2020-09-05","SULAWESI","GORONTALO","kartuAS","Gold","B2C"
"9083","2020-09-05","SULAWESI","GORONTALO","kartuAS","Non HVC","B2B"
"9084","2020-09-05","SULAWESI","GORONTALO","KartuAS","Non HVC","B2C"
"9085","2020-09-05","SULAWESI","GORONTALO","KartuAS","Platinum","B2C"
"9086","2020-09-05","SULAWESI","GORONTALO","Loop","Diamond","B2C"
"9087","2020-09-05","SULAWESI","GORONTALO","LOOP","Gold","B2C"
"9088","2020-09-05","SULAWESI","GORONTALO","Loop","Non HVC","B2B"
"9089","2020-09-05","SULAWESI","GORONTALO","Loop","Non HVC","B2C"
"9090","2020-09-05","SULAWESI","GORONTALO","Loop","Platinum","B2C"
"9091","2020-09-05","SULAWESI","GORONTALO","simPATI","Diamond","B2C"
"9092","2020-09-05","SULAWESI","GORONTALO","simPATI","Gold","B2C"
"9093","2020-09-05","SULAWESI","GORONTALO","simPATI","Non HVC","B2B"
"9094","2020-09-05","SULAWESI","GORONTALO","simPATI","Non HVC","B2C"
"9095","2020-09-05","SULAWESI","GORONTALO","simPATI","Platinum","B2C"
"9096","2020-09-05","SULAWESI","GOWA","kartuAS","Diamond","B2C"
"9097","2020-09-05","SULAWESI","GOWA","KartuAS","Gold","B2C"
"9098","2020-09-05","SULAWESI","GOWA","kartuAS","Non HVC","B2B"
"9099","2020-09-05","SULAWESI","GOWA","kartuAS","Non HVC","B2C"
"9100","2020-09-05","SULAWESI","GOWA","kartuAS","Platinum","B2C"
"9101","2020-09-05","SULAWESI","GOWA","Loop","Diamond","B2C"
"9102","2020-09-05","SULAWESI","GOWA","Loop","Gold","B2C"
"9103","2020-09-05","SULAWESI","GOWA","Loop","Non HVC","B2B"
"9104","2020-09-05","SULAWESI","GOWA","Loop","Non HVC","B2C"
"9105","2020-09-05","SULAWESI","GOWA","Loop","Platinum","B2C"
"9106","2020-09-05","SULAWESI","GOWA","simPATI","Diamond","B2C"
"9107","2020-09-05","SULAWESI","GOWA","simPATI","Gold","B2C"
"9108","2020-09-05","SULAWESI","GOWA","simPATI","Non HVC","B2B"
"9109","2020-09-05","SULAWESI","GOWA","simPATI","Non HVC","B2C"
"9110","2020-09-05","SULAWESI","GOWA","simPATI","Platinum","B2C"
"9111","2020-09-05","SULAWESI","GOWA","UNKNOWN","Non HVC","B2C"
"9112","2020-09-05","SULAWESI","KENDARI","kartuAS","Diamond","B2C"
"9113","2020-09-05","SULAWESI","KENDARI","KartuAS","Gold","B2C"
"9114","2020-09-05","SULAWESI","KENDARI","kartuAS","Non HVC","B2B"
"9115","2020-09-05","SULAWESI","KENDARI","kartuAS","Non HVC","B2C"
"9116","2020-09-05","SULAWESI","KENDARI","kartuAS","Platinum","B2C"
"9117","2020-09-05","SULAWESI","KENDARI","Loop","Diamond","B2C"
"9118","2020-09-05","SULAWESI","KENDARI","Loop","Gold","B2C"
"9119","2020-09-05","SULAWESI","KENDARI","Loop","Non HVC","B2B"
"9120","2020-09-05","SULAWESI","KENDARI","Loop","Non HVC","B2C"
"9121","2020-09-05","SULAWESI","KENDARI","Loop","Platinum","B2C"
"9122","2020-09-05","SULAWESI","KENDARI","simPATI","Diamond","B2C"
"9123","2020-09-05","SULAWESI","KENDARI","simPATI","Gold","B2C"
"9124","2020-09-05","SULAWESI","KENDARI","simPATI","Non HVC","B2B"
"9125","2020-09-05","SULAWESI","KENDARI","simPATI","Non HVC","B2C"
"9126","2020-09-05","SULAWESI","KENDARI","simPATI","Platinum","B2C"
"9127","2020-09-05","SULAWESI","KENDARI","UNKNOWN","Non HVC","B2C"
"9128","2020-09-05","SULAWESI","KOTA MAKASSAR","kartuAS","Diamond","B2C"
"9129","2020-09-05","SULAWESI","KOTA MAKASSAR","KartuAS","Gold","B2C"
"9130","2020-09-05","SULAWESI","KOTA MAKASSAR","kartuAS","Non HVC","B2B"
"9131","2020-09-05","SULAWESI","KOTA MAKASSAR","kartuAS","Non HVC","B2C"
"9132","2020-09-05","SULAWESI","KOTA MAKASSAR","KartuAS","Platinum","B2C"
"9133","2020-09-05","SULAWESI","KOTA MAKASSAR","Loop","Diamond","B2C"
"9134","2020-09-05","SULAWESI","KOTA MAKASSAR","Loop","Gold","B2C"
"9135","2020-09-05","SULAWESI","KOTA MAKASSAR","Loop","Non HVC","B2B"
"9136","2020-09-05","SULAWESI","KOTA MAKASSAR","LOOP","Non HVC","B2C"
"9137","2020-09-05","SULAWESI","KOTA MAKASSAR","LOOP","Platinum","B2C"
"9138","2020-09-05","SULAWESI","KOTA MAKASSAR","simPATI","Diamond","B2C"
"9139","2020-09-05","SULAWESI","KOTA MAKASSAR","simPATI","Gold","B2C"
"9140","2020-09-05","SULAWESI","KOTA MAKASSAR","simPATI","Non HVC","B2B"
"9141","2020-09-05","SULAWESI","KOTA MAKASSAR","simPATI","Non HVC","B2C"
"9142","2020-09-05","SULAWESI","KOTA MAKASSAR","simPATI","Platinum","B2C"
"9143","2020-09-05","SULAWESI","LUWUK BANGGAI","kartuAS","Diamond","B2C"
"9144","2020-09-05","SULAWESI","LUWUK BANGGAI","kartuAS","Gold","B2C"
"9145","2020-09-05","SULAWESI","LUWUK BANGGAI","kartuAS","Non HVC","B2B"
"9146","2020-09-05","SULAWESI","LUWUK BANGGAI","kartuAS","Non HVC","B2C"
"9147","2020-09-05","SULAWESI","LUWUK BANGGAI","KartuAS","Platinum","B2C"
"9148","2020-09-05","SULAWESI","LUWUK BANGGAI","LOOP","Diamond","B2C"
"9149","2020-09-05","SULAWESI","LUWUK BANGGAI","Loop","Gold","B2C"
"9150","2020-09-05","SULAWESI","LUWUK BANGGAI","Loop","Non HVC","B2B"
"9151","2020-09-05","SULAWESI","LUWUK BANGGAI","LOOP","Non HVC","B2C"
"9152","2020-09-05","SULAWESI","LUWUK BANGGAI","Loop","Platinum","B2C"
"9153","2020-09-05","SULAWESI","LUWUK BANGGAI","simPATI","Diamond","B2C"
"9154","2020-09-05","SULAWESI","LUWUK BANGGAI","simPATI","Gold","B2C"
"9155","2020-09-05","SULAWESI","LUWUK BANGGAI","simPATI","Non HVC","B2B"
"9156","2020-09-05","SULAWESI","LUWUK BANGGAI","simPATI","Non HVC","B2C"
"9157","2020-09-05","SULAWESI","LUWUK BANGGAI","simPATI","Platinum","B2C"
"9158","2020-09-05","SULAWESI","MANADO RAYA","kartuAS","Diamond","B2C"
"9159","2020-09-05","SULAWESI","MANADO RAYA","kartuAS","Gold","B2C"
"9160","2020-09-05","SULAWESI","MANADO RAYA","kartuAS","Non HVC","B2B"
"9161","2020-09-05","SULAWESI","MANADO RAYA","KartuAS","Non HVC","B2C"
"9162","2020-09-05","SULAWESI","MANADO RAYA","kartuAS","Platinum","B2C"
"9163","2020-09-05","SULAWESI","MANADO RAYA","Loop","Diamond","B2C"
"9164","2020-09-05","SULAWESI","MANADO RAYA","LOOP","Gold","B2C"
"9165","2020-09-05","SULAWESI","MANADO RAYA","Loop","Non HVC","B2B"
"9166","2020-09-05","SULAWESI","MANADO RAYA","Loop","Non HVC","B2C"
"9167","2020-09-05","SULAWESI","MANADO RAYA","Loop","Platinum","B2C"
"9168","2020-09-05","SULAWESI","MANADO RAYA","simPATI","Diamond","B2C"
"9169","2020-09-05","SULAWESI","MANADO RAYA","simPATI","Gold","B2C"
"9170","2020-09-05","SULAWESI","MANADO RAYA","simPATI","Non HVC","B2B"
"9171","2020-09-05","SULAWESI","MANADO RAYA","simPATI","Non HVC","B2C"
"9172","2020-09-05","SULAWESI","MANADO RAYA","simPATI","Platinum","B2C"
"9173","2020-09-05","SULAWESI","MINAHASA TALAUD","kartuAS","Diamond","B2C"
"9174","2020-09-05","SULAWESI","MINAHASA TALAUD","kartuAS","Gold","B2C"
"9175","2020-09-05","SULAWESI","MINAHASA TALAUD","kartuAS","Non HVC","B2B"
"9176","2020-09-05","SULAWESI","MINAHASA TALAUD","KartuAS","Non HVC","B2C"
"9177","2020-09-05","SULAWESI","MINAHASA TALAUD","kartuAS","Platinum","B2C"
"9178","2020-09-05","SULAWESI","MINAHASA TALAUD","Loop","Diamond","B2C"
"9179","2020-09-05","SULAWESI","MINAHASA TALAUD","Loop","Gold","B2C"
"9180","2020-09-05","SULAWESI","MINAHASA TALAUD","Loop","Non HVC","B2B"
"9181","2020-09-05","SULAWESI","MINAHASA TALAUD","Loop","Non HVC","B2C"
"9182","2020-09-05","SULAWESI","MINAHASA TALAUD","Loop","Platinum","B2C"
"9183","2020-09-05","SULAWESI","MINAHASA TALAUD","simPATI","Diamond","B2C"
"9184","2020-09-05","SULAWESI","MINAHASA TALAUD","simPATI","Gold","B2C"
"9185","2020-09-05","SULAWESI","MINAHASA TALAUD","simPATI","Non HVC","B2B"
"9186","2020-09-05","SULAWESI","MINAHASA TALAUD","simPATI","Non HVC","B2C"
"9187","2020-09-05","SULAWESI","MINAHASA TALAUD","simPATI","Platinum","B2C"
"9188","2020-09-05","SULAWESI","MINAHASA TALAUD","UNKNOWN","Non HVC","B2C"
"9204","2020-09-05","SULAWESI","PALU MAMUJU","kartuAS","Diamond","B2C"
"9205","2020-09-05","SULAWESI","PALU MAMUJU","kartuAS","Gold","B2C"
"9206","2020-09-05","SULAWESI","PALU MAMUJU","kartuAS","Non HVC","B2B"
"9207","2020-09-05","SULAWESI","PALU MAMUJU","KartuAS","Non HVC","B2C"
"9208","2020-09-05","SULAWESI","PALU MAMUJU","kartuAS","Platinum","B2C"
"9209","2020-09-05","SULAWESI","PALU MAMUJU","Loop","Diamond","B2C"
"9210","2020-09-05","SULAWESI","PALU MAMUJU","LOOP","Gold","B2C"
"9211","2020-09-05","SULAWESI","PALU MAMUJU","Loop","Non HVC","B2B"
"9212","2020-09-05","SULAWESI","PALU MAMUJU","Loop","Non HVC","B2C"
"9213","2020-09-05","SULAWESI","PALU MAMUJU","LOOP","Platinum","B2C"
"9214","2020-09-05","SULAWESI","PALU MAMUJU","simPATI","Diamond","B2C"
"9215","2020-09-05","SULAWESI","PALU MAMUJU","simPATI","Gold","B2C"
"9216","2020-09-05","SULAWESI","PALU MAMUJU","simPATI","Non HVC","B2B"
"9217","2020-09-05","SULAWESI","PALU MAMUJU","simPATI","Non HVC","B2C"
"9218","2020-09-05","SULAWESI","PALU MAMUJU","simPATI","Platinum","B2C"
"9219","2020-09-05","SULAWESI","PARE MAJENE","kartuAS","Diamond","B2C"
"9220","2020-09-05","SULAWESI","PARE MAJENE","kartuAS","Gold","B2C"
"9221","2020-09-05","SULAWESI","PARE MAJENE","kartuAS","Non HVC","B2B"
"9222","2020-09-05","SULAWESI","PARE MAJENE","kartuAS","Non HVC","B2C"
"9223","2020-09-05","SULAWESI","PARE MAJENE","kartuAS","Platinum","B2C"
"9224","2020-09-05","SULAWESI","PARE MAJENE","Loop","Diamond","B2C"
"9225","2020-09-05","SULAWESI","PARE MAJENE","LOOP","Gold","B2C"
"9226","2020-09-05","SULAWESI","PARE MAJENE","Loop","Non HVC","B2B"
"9227","2020-09-05","SULAWESI","PARE MAJENE","Loop","Non HVC","B2C"
"9228","2020-09-05","SULAWESI","PARE MAJENE","LOOP","Platinum","B2C"
"9229","2020-09-05","SULAWESI","PARE MAJENE","simPATI","Diamond","B2C"
"9230","2020-09-05","SULAWESI","PARE MAJENE","simPATI","Gold","B2C"
"9231","2020-09-05","SULAWESI","PARE MAJENE","simPATI","Non HVC","B2B"
"9232","2020-09-05","SULAWESI","PARE MAJENE","simPATI","Non HVC","B2C"
"9233","2020-09-05","SULAWESI","PARE MAJENE","simPATI","Platinum","B2C"
"9234","2020-09-05","SULAWESI","TERNATE","kartuAS","Diamond","B2C"
"9235","2020-09-05","SULAWESI","TERNATE","kartuAS","Gold","B2C"
"9236","2020-09-05","SULAWESI","TERNATE","kartuAS","Non HVC","B2B"
"9237","2020-09-05","SULAWESI","TERNATE","kartuAS","Non HVC","B2C"
"9238","2020-09-05","SULAWESI","TERNATE","kartuAS","Platinum","B2C"
"9239","2020-09-05","SULAWESI","TERNATE","Loop","Diamond","B2C"
"9240","2020-09-05","SULAWESI","TERNATE","Loop","Gold","B2C"
"9241","2020-09-05","SULAWESI","TERNATE","Loop","Non HVC","B2B"
"9242","2020-09-05","SULAWESI","TERNATE","Loop","Non HVC","B2C"
"9243","2020-09-05","SULAWESI","TERNATE","Loop","Platinum","B2C"
"9244","2020-09-05","SULAWESI","TERNATE","simPATI","Diamond","B2C"
"9245","2020-09-05","SULAWESI","TERNATE","simPATI","Gold","B2C"
"9246","2020-09-05","SULAWESI","TERNATE","simPATI","Non HVC","B2B"
"9247","2020-09-05","SULAWESI","TERNATE","simPATI","Non HVC","B2C"
"9248","2020-09-05","SULAWESI","TERNATE","simPATI","Platinum","B2C"
"9249","2020-09-05","SULAWESI","WAKATOBI","kartuAS","Diamond","B2C"
"9250","2020-09-05","SULAWESI","WAKATOBI","kartuAS","Gold","B2C"
"9251","2020-09-05","SULAWESI","WAKATOBI","kartuAS","Non HVC","B2B"
"9252","2020-09-05","SULAWESI","WAKATOBI","KartuAS","Non HVC","B2C"
"9253","2020-09-05","SULAWESI","WAKATOBI","kartuAS","Platinum","B2C"
"9254","2020-09-05","SULAWESI","WAKATOBI","Loop","Diamond","B2C"
"9255","2020-09-05","SULAWESI","WAKATOBI","Loop","Gold","B2C"
"9256","2020-09-05","SULAWESI","WAKATOBI","Loop","Non HVC","B2B"
"9257","2020-09-05","SULAWESI","WAKATOBI","LOOP","Non HVC","B2C"
"9258","2020-09-05","SULAWESI","WAKATOBI","LOOP","Platinum","B2C"
"9259","2020-09-05","SULAWESI","WAKATOBI","simPATI","Diamond","B2C"
"9260","2020-09-05","SULAWESI","WAKATOBI","simPATI","Gold","B2C"
"9261","2020-09-05","SULAWESI","WAKATOBI","simPATI","Non HVC","B2B"
"9262","2020-09-05","SULAWESI","WAKATOBI","simPATI","Non HVC","B2C"
"9263","2020-09-05","SULAWESI","WAKATOBI","simPATI","Platinum","B2C"
"9264","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","KartuAS","Diamond","B2C"
"9265","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Gold","B2C"
"9266","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Non HVC","B2B"
"9267","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","kartuAS","Non HVC","B2C"
"9268","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","KartuAS","Platinum","B2C"
"9269","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","Loop","Diamond","B2C"
"9270","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","Loop","Gold","B2C"
"9271","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","Loop","Non HVC","B2B"
"9272","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","LOOP","Non HVC","B2C"
"9273","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","Loop","Platinum","B2C"
"9274","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Diamond","B2C"
"9275","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Gold","B2C"
"9276","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Non HVC","B2B"
"9277","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Non HVC","B2C"
"9278","2020-09-05","SUMBAGSEL","BANDAR LAMPUNG","simPATI","Platinum","B2C"
"9279","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Diamond","B2C"
"9280","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Gold","B2C"
"9281","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Non HVC","B2B"
"9282","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","KartuAS","Non HVC","B2C"
"9283","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","kartuAS","Platinum","B2C"
"9284","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","LOOP","Diamond","B2C"
"9285","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","LOOP","Gold","B2C"
"9286","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","Loop","Non HVC","B2B"
"9287","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","LOOP","Non HVC","B2C"
"9288","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","LOOP","Platinum","B2C"
"9289","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","simPATI","Diamond","B2C"
"9290","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","simPATI","Gold","B2C"
"9291","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","simPATI","Non HVC","B2B"
"9292","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","simPATI","Non HVC","B2C"
"9293","2020-09-05","SUMBAGSEL","BANGKA BELITUNG","simPATI","Platinum","B2C"
"9294","2020-09-05","SUMBAGSEL","BANYUASIN","kartuAS","Diamond","B2C"
"9295","2020-09-05","SUMBAGSEL","BANYUASIN","KartuAS","Gold","B2C"
"9296","2020-09-05","SUMBAGSEL","BANYUASIN","kartuAS","Non HVC","B2B"
"9297","2020-09-05","SUMBAGSEL","BANYUASIN","kartuAS","Non HVC","B2C"
"9298","2020-09-05","SUMBAGSEL","BANYUASIN","KartuAS","Platinum","B2C"
"9299","2020-09-05","SUMBAGSEL","BANYUASIN","Loop","Diamond","B2C"
"9300","2020-09-05","SUMBAGSEL","BANYUASIN","LOOP","Gold","B2C"
"9301","2020-09-05","SUMBAGSEL","BANYUASIN","Loop","Non HVC","B2B"
"9302","2020-09-05","SUMBAGSEL","BANYUASIN","LOOP","Non HVC","B2C"
"9303","2020-09-05","SUMBAGSEL","BANYUASIN","Loop","Platinum","B2C"
"9304","2020-09-05","SUMBAGSEL","BANYUASIN","simPATI","Diamond","B2C"
"9305","2020-09-05","SUMBAGSEL","BANYUASIN","simPATI","Gold","B2C"
"9306","2020-09-05","SUMBAGSEL","BANYUASIN","simPATI","Non HVC","B2B"
"9307","2020-09-05","SUMBAGSEL","BANYUASIN","simPATI","Non HVC","B2C"
"9308","2020-09-05","SUMBAGSEL","BANYUASIN","simPATI","Platinum","B2C"
"9309","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Diamond","B2C"
"9310","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Gold","B2C"
"9311","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","kartuAS","Non HVC","B2B"
"9312","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","KartuAS","Non HVC","B2C"
"9313","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","KartuAS","Platinum","B2C"
"9314","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","Loop","Diamond","B2C"
"9315","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","LOOP","Gold","B2C"
"9316","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","Loop","Non HVC","B2B"
"9317","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","Loop","Non HVC","B2C"
"9318","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","LOOP","Platinum","B2C"
"9319","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Diamond","B2C"
"9320","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Gold","B2C"
"9321","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Non HVC","B2B"
"9322","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Non HVC","B2C"
"9323","2020-09-05","SUMBAGSEL","BUMI RAFFLESIA","simPATI","Platinum","B2C"
"9324","2020-09-05","SUMBAGSEL","BUMI SRIWIJAYA","KartuAS","Diamond","B2C"
